tweet_id,created_at,raw_text_tweet,user_location,retweet_count,like_count
1.9534026909873485e+18,07 Aug 2025 10:27:48 AM,"In Nellai, the organs of Suppiah (57), who was declared brain-dead after a road accident, were donated. His kidneys, corneas, liver, and skin were among the organs donated. https://t.co/KdVTAhZKAU",,0,0
1.9526697236629627e+18,05 Aug 2025 09:55:15 AM,"ஆம்பூர் அருகே தனியார் சொகுசுப் பேருந்து கவிழ்ந்து விபத்து: 20க்கும் மேற்பட்டோர் படுகாயம்

#zeetamilnews #ambur #bus #accident #vellore #hospital #newsupdate #tamilnews

https://t.co/dKPIo8FK1P",Vellore,0,0
1.952547746046673e+18,05 Aug 2025 01:50:33 AM,hello friends this young man had a terrible road accident and his family is running pillar to post for his treatment in CMC vellore . His sister  Deborah Hrangkhawl had contacted me and i am also helping them in my personal capacity . The medical costs are high and i appeal to… https://t.co/uBcGOAg174,Vellore,8,26
1.9515944859235948e+18,02 Aug 2025 10:42:38 AM,"In response to the DMK general body announcement, Chief Minister M.K. Stalin presented a cheque for ₹10 lakh to the family of DMK member Saritha, who died in a road accident in Tindivanam on June 2, at the Anna Arivalayam in Chennai today. https://t.co/jO1IOPhNwP",,0,0
1.9505022053137656e+18,30 Jul 2025 10:22:18 AM,"In Chennai's Pudhuvannarpettai Thiruvottiyur Highway, a hundred-year-old building collapsed after a Banyan tree, with its roots, fell onto it. A major accident was averted as no one was nearby. https://t.co/rYmG5Gd0ok",,0,0
1.950450630478156e+18,30 Jul 2025 06:57:22 AM,"A case has been filed against four individuals, including director Ranjith, under four sections (including causing death by negligence) following the death of Mohanraj. Mohanraj died in a car chase accident during the shooting of the film 'Vettuvam' near Nagapattinam on July 13. https://t.co/datEuLnprv",,0,0
1.9494171853753715e+18,27 Jul 2025 10:30:50 AM,"""The news of the death of many devotees in the stampede accident on the way to the Mansa Devi temple in Haridwar is deeply painful"" - President Droupadi Murmu on X platform. https://t.co/8uiTVM3mXc",,0,0
1.9484030191181576e+18,24 Jul 2025 03:20:53 PM,"The body of Radha (a) Radhakrishnan (55) was found in the river at Nellorepet, Gudiyatham. Gudiyatham City Police have launched an investigation to find out whether it was an accident, murder or suicide. https://t.co/qDGfZbH6nU",,0,0
1.94800746898405e+18,23 Jul 2025 01:09:07 PM,"@ThilakChri82409 @CMOTamilnadu @mkstalin @Subramanian_ma @Vellore_Corpn Yes 

Soooo worst ..Katpadi streets everywhere stray dogs and causing danger for public and children but corporation sleeping ..Also  vellore and Katpadi roads stray cattles roaming  at roads ..will corporation take action after any severe accident???",Vellore,0,0
1.9469727327738143e+18,20 Jul 2025 04:37:27 PM,"Hi @Vellore_Corpn if theerthagiri comes under the corporation limit,

Please build an  overbridge on NH as so many devotees are crossing NH messy and anytime soon we can witness an accident.
@vellore_smart @Updates_Vellore @Nammavellore @katpadidmk @dmkathiranand @KARTHIKEYANMLA",,0,7
1.9469383589339832e+18,20 Jul 2025 02:20:51 PM,"Ajith Kumar's car was involved in an accident at the GT4 European Series car race in Italy. While turning on a curve, his car collided with a broke down car on the track, but Ajith escaped unhurt. He also helped clear the debris on the circuit. https://t.co/J931r6N3CD",,0,0
1.9468162583740785e+18,20 Jul 2025 06:15:40 AM,Chennai police questions Madurai Aadheenam in a case related to inciting religious conflict over a car accident. Tension rose as BJP members blocked Cyber Crime police from entering. https://t.co/sVecyOgAYa,,0,0
1.946544445278585e+18,19 Jul 2025 12:15:35 PM,"Near Sathuvachari, a car attempting to overtake scraped a Tata Ace vehicle, causing the Tata Ace to lose control, overturn, and crash. Millions of duplicate books were scattered on the national highway. Sathuvachari police are investigating the accident. https://t.co/igxqeWatCE",,0,0
1.9460583875962355e+18,18 Jul 2025 04:04:10 AM,"Mani (55), a daily wage worker from Ambur Samiyar Mutt, was seriously injured in an auto accident on the Marapattu National Highway and died at the Vellore Government Hospital early this morning. Ambur taluk police are investigating. https://t.co/kD4v5a4lq8",Vellore,0,0
1.9450383081001825e+18,15 Jul 2025 08:30:44 AM,"In Bengaluru's J.P. Nagar, residents set up a memorial plaque for 'Pikachu', a friendly street dog that died in a road accident. Pictures went viral on social media. https://t.co/Sxd9c2tzHg",,0,1
1.944974108363506e+18,15 Jul 2025 04:15:37 AM,"World's oldest marathon runner, Fauja Singh (114) of Punjab, died in a road accident. He started running at age 89 to overcome the grief of his wife and son's death. https://t.co/vMeatxKT7T",,0,0
1.94437890549996e+18,13 Jul 2025 12:50:30 PM,"Due to a freight train accident near Thiruvallur, the Nilgiri Express train from Chennai Central to Mettupalayam will depart from Katpadi today at 9:05 PM. https://t.co/HCj68c2nq7",Katpadi,0,0
1.9439352056032584e+18,12 Jul 2025 07:27:24 AM,"அதிவேகமாக மோதிய டூரிஸ்ட் வேன்..இடித்த வேகத்தில் உடைந்து ஓடிய டிராக்டர்.. நெஞ்சை பதறவைக்கும் சிசிடிவி

https://t.co/5XuKXILKrU

#Vellore #thanthitv #Accident",Vellore,1,2
1.943544657511637e+18,11 Jul 2025 05:35:30 AM,"Investigation report on the Ahmedabad plane crash, is expected today (July 11). Submitted to Aviation Ministry, it may reveal accident cause. This is the first time Black Box data was downloaded &amp; analyzed in India. https://t.co/Q7Z1u6C0y1",,0,0
1.9431634351658232e+18,10 Jul 2025 04:20:39 AM,"Following the Cuddalore train accident, Railway Minister Ashwini Vaishnaw ordered surveillance cameras, uninterrupted power, and interlocking tech at all railway gates. He also mandated daily checks, loudspeaker announcements at non-interlocking gates, and identification of pub… https://t.co/Td2gBZNGDG",,0,0
1.9431608819000443e+18,10 Jul 2025 04:10:31 AM,"Horrific accident on Madurai-Thoothukudi four-lane road near Virudhunagar Aruppukottai: Van collided with container truck, killing 2 drivers and 1 helper. Aruppukottai police launched an investigation. https://t.co/TzaXwo3bkv",,0,0
1.9428564791631956e+18,09 Jul 2025 08:00:55 AM,"Anandraj has been appointed as the new gatekeeper at the Chemmanguppam railway gate in Cuddalore, where the accident occurred yesterday. https://t.co/xTEjpZ2bB5",,0,0
1.9425465166249577e+18,08 Jul 2025 11:29:14 AM,"பம்பு செட் கட்டடத்தின் மீது கார் மோதிய விபத்தில் 2 பேர் உயிரிழப்பு | Vellore | Kumudam News 

#vellore #accident #caraccident #pernambut #kumudamnews https://t.co/adnsTf8z36",Vellore,2,4
1.9424928875032333e+18,08 Jul 2025 07:56:08 AM,"🙏
https://t.co/meE5Hhlxpg #Cuddalore #cuddaloretrainaccident #cuddaloreaccident #TrainAccident #accident #railwaytrack #Gatekeepers #Schoolbusaccident #schoolbus #கடலூர் #பள்ளிவாகனம் #TamilNadu #TamilNews #Vellore #Chennai #TNGovt #DrMGR #condolences #AnbilMaheshPoyyamozhi #news https://t.co/pTGFIAggfX",Vellore,0,1
1.9422565455442616e+18,07 Jul 2025 04:17:00 PM,"பைக்கில் சென்ற வாலிபர்.. தனியார் பேருந்து மோதி உயிரிழப்பு.. | Vellore | Kumudam News 

#vellore #saidapet #accident #privatebus #protest #kumudamnews https://t.co/5qXjYA8XUd",Vellore,0,0
,,,,0,0
1.9498284699755569e+18,28 Jul 2025 01:45:07 PM,All lanes on Rutherford Road from Weston Road to Vellore Woods Boulevard in  @City_of_Vaughan are closed due to a collision. #onYRRoads,Vellore,0,1
